spatial_cell,hour,avg_poi,avg_violations
cell_12.952_77.717,0.0,1.1987487035771587,11
cell_12.952_77.717,1.0,1.4128390872521495,6
cell_12.952_77.717,2.0,1.3235652819686154,27
cell_12.952_77.717,3.0,1.2170562433049361,31
cell_12.952_77.717,4.0,1.4003654161986723,25
cell_12.952_77.717,5.0,1.2421111901286832,17
cell_12.952_77.717,6.0,1.5233378188068432,10
cell_12.952_77.717,7.0,1.0508971562135763,5
cell_12.952_77.717,8.0,1.1809861998243414,5
cell_12.952_77.717,9.0,1.0273931429668404,3
cell_12.952_77.717,11.0,0.9703025694310506,3
cell_12.952_77.717,18.0,0.8219800524029137,1
cell_12.952_77.717,19.0,1.2576466207476322,16
cell_12.952_77.717,20.0,1.1088869466233373,9
cell_12.952_77.717,21.0,1.1311151332303528,12
cell_12.952_77.717,22.0,1.2331510865339705,12
cell_12.952_77.717,23.0,1.0478506685302496,6
cell_12.952_77.718,0.0,0.9345323651039039,3
cell_12.952_77.718,1.0,1.0278523738898608,3
cell_12.952_77.718,2.0,1.0467506681314278,4
cell_12.952_77.718,3.0,1.1036039628673737,12
cell_12.952_77.718,4.0,1.2627680816076496,16
cell_12.952_77.718,5.0,0.7537718023763802,1
cell_12.952_77.718,7.0,0.8862246425681054,3
cell_12.952_77.718,12.0,1.115307128712358,3
cell_12.952_77.718,18.0,0.7537718023763802,1
cell_12.952_77.718,19.0,1.2815142322898907,10
cell_12.952_77.718,20.0,0.7537718023763803,3
cell_12.952_77.718,21.0,0.7649601487630666,4
cell_12.952_77.718,22.0,0.7537718023763802,1
cell_12.952_77.718,23.0,0.9162907318741551,1
cell_12.952_77.745,19.0,1.55814461804655,1
cell_12.952_77.745,20.0,1.9893118030209949,5
cell_12.953_77.5,1.0,0.7537718023763802,1
cell_12.953_77.52,2.0,0.9886113934537812,2
cell_12.953_77.52,9.0,1.1786549963416462,1
cell_12.953_77.52,10.0,1.1786549963416462,1
cell_12.953_77.52,18.0,1.55814461804655,1
cell_12.953_77.52,23.0,0.9886113934537812,2
cell_12.953_77.521,2.0,0.44628710262841953,1
cell_12.953_77.521,18.0,1.534752684106966,2
cell_12.953_77.537,0.0,1.1786549963416462,1
cell_12.953_77.537,5.0,1.7617996815874166,2
cell_12.953_77.537,21.0,1.8021222562636017,2
cell_12.953_77.538,0.0,0.9886113934537812,1
cell_12.953_77.541,0.0,1.4273018759199119,16
cell_12.953_77.541,1.0,1.861367812747726,16
cell_12.953_77.541,3.0,2.090319659827019,1
cell_12.953_77.541,5.0,2.045722263925562,2
cell_12.953_77.541,6.0,1.384227188010304,4
cell_12.953_77.541,7.0,1.856115676875309,13
cell_12.953_77.541,8.0,1.5907826246798962,3
cell_12.953_77.541,19.0,1.6117956443208576,20
cell_12.953_77.541,20.0,1.8620557519152925,9
cell_12.953_77.541,21.0,1.71191715455808,28
cell_12.953_77.541,22.0,1.55564751056109,11
cell_12.953_77.541,23.0,1.7329708513956827,23
cell_12.953_77.542,0.0,1.6196743952335675,6
cell_12.953_77.542,1.0,1.6420538939905018,7
cell_12.953_77.542,2.0,1.4365715144109008,1
cell_12.953_77.542,3.0,1.6629786793621302,1
cell_12.953_77.542,4.0,2.5795452668525662,23
cell_12.953_77.542,5.0,2.727121771721028,18
cell_12.953_77.542,6.0,2.2254138363163425,14
cell_12.953_77.542,7.0,2.2101400688141744,13
cell_12.953_77.542,8.0,2.0031677643238437,3
cell_12.953_77.542,9.0,2.4270400301670763,15
cell_12.953_77.542,10.0,2.075686380538759,9
cell_12.953_77.542,11.0,2.362621306438105,1
cell_12.953_77.542,18.0,1.4365715144109008,1
cell_12.953_77.542,19.0,2.306850925578511,17
cell_12.953_77.542,20.0,2.1724574884991243,31
cell_12.953_77.542,21.0,2.2509860245255857,15
cell_12.953_77.542,22.0,2.425332446765972,19
cell_12.953_77.542,23.0,1.7198696393673722,2
cell_12.953_77.543,4.0,1.3953668248586915,2
cell_12.953_77.543,5.0,1.6390143880365897,2
cell_12.953_77.543,6.0,1.2906714940112842,3
cell_12.953_77.543,8.0,1.6219654761466058,3
cell_12.953_77.543,10.0,1.4759065198095778,1
cell_12.953_77.543,20.0,0.9886113934537812,1
cell_12.953_77.543,21.0,1.2322589566316795,2
cell_12.953_77.544,6.0,1.327280758075612,2
cell_12.953_77.544,9.0,1.1786549963416462,1
cell_12.953_77.57,0.0,1.4759065198095778,2
cell_12.953_77.57,7.0,1.4759065198095778,2
cell_12.953_77.57,23.0,1.4759065198095778,1
cell_12.953_77.571,0.0,1.4759065198095778,1
cell_12.953_77.571,3.0,2.0476928433652555,1
cell_12.953_77.571,7.0,1.5995294730590695,5
cell_12.953_77.572,0.0,1.6390143880365897,2
cell_12.953_77.572,21.0,1.1786549963416462,1
cell_12.953_77.573,4.0,1.4759065198095778,1
cell_12.953_77.574,1.0,1.1786549963416462,1
cell_12.953_77.574,3.0,1.4759065198095778,2
cell_12.953_77.576,21.0,0.9886113934537812,1
cell_12.953_77.583,2.0,2.0182688756122555,2
cell_12.953_77.583,4.0,2.464107733054636,10
cell_12.953_77.584,2.0,1.6390143880365897,2
cell_12.953_77.584,4.0,2.348944497271129,6
cell_12.953_77.584,5.0,2.4019926026892877,10
cell_12.953_77.584,20.0,1.8810942950127123,1
cell_12.953_77.584,23.0,1.4759065198095778,1
cell_12.953_77.585,4.0,1.9765787255652232,2
cell_12.953_77.585,5.0,1.4759065198095778,1
cell_12.953_77.588,23.0,1.1786549963416462,1
cell_12.953_77.589,0.0,1.1786549963416462,1
cell_12.953_77.589,1.0,1.1786549963416462,1
cell_12.953_77.589,4.0,1.1786549963416462,1
cell_12.953_77.59,1.0,1.8021222562636017,1
cell_12.953_77.591,2.0,1.4759065198095778,3
cell_12.953_77.591,3.0,1.863514903039015,4
cell_12.953_77.591,4.0,1.6390143880365897,2
cell_12.953_77.591,5.0,1.1786549963416462,1
cell_12.953_77.591,6.0,1.4759065198095778,1
cell_12.953_77.591,20.0,1.8096879903133416,3
cell_12.953_77.591,21.0,1.8021222562636017,2
cell_12.953_77.593,0.0,1.8409066302161075,3
cell_12.953_77.593,4.0,1.8021222562636017,2
cell_12.953_77.595,1.0,1.4759065198095778,1
cell_12.953_77.595,3.0,0.7537718023763802,1
cell_12.953_77.595,4.0,1.4759065198095778,1
cell_12.953_77.596,0.0,1.4415011753405658,4
cell_12.953_77.596,1.0,1.4759065198095778,1
cell_12.953_77.596,4.0,1.4759065198095778,1
cell_12.953_77.596,5.0,1.1786549963416462,1
cell_12.953_77.596,6.0,1.2953728404512783,4
cell_12.953_77.596,22.0,1.5942998362896166,3
cell_12.953_77.605,4.0,1.2292599473074026,2
cell_12.953_77.605,5.0,1.4855612574716084,3
cell_12.953_77.605,6.0,1.4759065198095778,1
cell_12.953_77.612,0.0,0.5596157879354227,1
cell_12.953_77.612,23.0,0.5596157879354227,1
cell_12.953_77.618,4.0,0.4462871026284196,3
cell_12.953_77.619,0.0,0.5596157879354227,9
cell_12.953_77.619,22.0,0.5596157879354227,4
cell_12.953_77.62,0.0,0.5596157879354227,5
cell_12.953_77.62,22.0,0.44628710262841953,2
cell_12.953_77.64,1.0,0.7537718023763802,1
cell_12.953_77.64,2.0,0.5596157879354227,2
cell_12.953_77.64,22.0,0.5596157879354227,1
cell_12.953_77.641,0.0,0.9162907318741551,1
cell_12.953_77.641,2.0,0.608154791545662,4
cell_12.953_77.641,4.0,0.5596157879354227,1
cell_12.953_77.641,5.0,0.7537718023763802,1
cell_12.953_77.641,6.0,0.7537718023763802,1
cell_12.953_77.641,21.0,0.5596157879354227,1
cell_12.953_77.652,2.0,0.7537718023763802,1
cell_12.953_77.652,23.0,0.7537718023763802,1
cell_12.953_77.653,2.0,0.9886113934537812,2
cell_12.953_77.653,7.0,0.9162907318741551,1
cell_12.953_77.653,23.0,0.9645045062605725,3
cell_12.953_77.655,22.0,0.8993090531450396,1
cell_12.953_77.7,0.0,1.7252638232191968,11
cell_12.953_77.7,1.0,1.262028391645507,2
cell_12.953_77.7,3.0,1.9215613911583154,1
cell_12.953_77.7,7.0,1.4540194903241057,3
cell_12.953_77.7,8.0,2.114992213018676,1
cell_12.953_77.7,19.0,1.3741897264573382,4
cell_12.953_77.7,20.0,1.3650218180097389,4
cell_12.953_77.7,21.0,1.6696716512636107,5
cell_12.953_77.7,22.0,1.4233712653541493,10
cell_12.953_77.7,23.0,1.201520557389338,5
cell_12.953_77.717,2.0,0.9162907318741551,1
cell_12.953_77.717,5.0,0.7537718023763802,1
cell_12.953_77.718,3.0,0.661398482245365,1
cell_12.953_77.718,4.0,0.9162907318741551,1
cell_12.953_77.718,5.0,0.7537718023763802,1
cell_12.953_77.718,6.0,0.9886113934537812,2
cell_12.953_77.744,20.0,1.6534519133620726,3
cell_12.953_77.745,20.0,1.7715541407446573,2
cell_12.953_77.745,21.0,1.7382707842770688,1
cell_12.954_77.52,1.0,1.1786549963416462,1
cell_12.954_77.52,3.0,1.55814461804655,1
cell_12.954_77.542,1.0,1.4759065198095778,1
cell_12.954_77.542,4.0,1.5168121567326707,4
cell_12.954_77.542,5.0,1.2633586797318055,3
cell_12.954_77.542,6.0,1.7047480922384253,1
cell_12.954_77.542,7.0,1.7047480922384253,1
cell_12.954_77.542,8.0,1.4759065198095778,1
cell_12.954_77.542,9.0,2.0476928433652555,2
cell_12.954_77.542,10.0,2.154792768491036,9
cell_12.954_77.542,19.0,1.6933836774455937,3
cell_12.954_77.542,20.0,1.5579412099040226,8
cell_12.954_77.542,21.0,1.7512044797354496,5
cell_12.954_77.542,22.0,1.4759065198095778,2
cell_12.954_77.543,0.0,2.1242605219290724,2
cell_12.954_77.543,1.0,2.4995823415920917,2
cell_12.954_77.543,2.0,2.9028801420325148,21
cell_12.954_77.543,3.0,3.136524613578761,14
cell_12.954_77.543,4.0,2.977061904811777,88
cell_12.954_77.543,5.0,3.008203316276614,76
cell_12.954_77.543,6.0,2.889864374500089,47
cell_12.954_77.543,7.0,2.657363174980847,20
cell_12.954_77.543,8.0,2.761064020033814,17
cell_12.954_77.543,9.0,2.8644294724063966,19
cell_12.954_77.543,10.0,3.3482585386612276,8
cell_12.954_77.543,11.0,3.7506867051740707,14
cell_12.954_77.543,12.0,3.9507605223142783,2
cell_12.954_77.543,17.0,3.0014946366461146,2
cell_12.954_77.543,18.0,2.811038313336356,2
cell_12.954_77.543,19.0,3.037162222975176,30
cell_12.954_77.543,20.0,3.0133743995909064,47
cell_12.954_77.543,21.0,2.860123568067498,27
cell_12.954_77.543,22.0,2.8544911867651135,36
cell_12.954_77.543,23.0,3.0142351894889186,5
cell_12.954_77.544,0.0,2.0463572611676364,4
cell_12.954_77.544,2.0,2.0119529179387667,31
cell_12.954_77.544,3.0,1.9663844928169931,13
cell_12.954_77.544,4.0,2.0721924375684075,63
cell_12.954_77.544,5.0,2.0064602544503085,58
cell_12.954_77.544,6.0,2.3320118418611875,14
cell_12.954_77.544,7.0,2.262680014265566,8
cell_12.954_77.544,8.0,1.9803719682903296,24
cell_12.954_77.544,9.0,1.8908115497991236,3
cell_12.954_77.544,10.0,1.9189280932168329,1
cell_12.954_77.544,11.0,3.014496936669763,1
cell_12.954_77.544,19.0,2.0985757484693113,23
cell_12.954_77.544,20.0,2.007709142258012,59
cell_12.954_77.544,21.0,2.3398908634297224,28
cell_12.954_77.544,22.0,1.956749619323344,22
cell_12.954_77.544,23.0,1.2202073108073865,2
cell_12.954_77.545,22.0,1.4759065198095778,1
cell_12.954_77.566,22.0,1.4759065198095778,1
cell_12.954_77.566,23.0,1.1786549963416462,1
cell_12.954_77.567,2.0,0.7537718023763802,1
cell_12.954_77.57,7.0,1.1786549963416462,1
cell_12.954_77.57,22.0,1.4759065198095778,2
cell_12.954_77.57,23.0,1.7047480922384253,1
cell_12.954_77.572,20.0,1.7047480922384253,4
cell_12.954_77.572,21.0,1.6718672737448765,16
cell_12.954_77.572,22.0,1.7047480922384253,6
cell_12.954_77.573,8.0,1.1786549963416462,1
cell_12.954_77.574,0.0,1.4759065198095778,1
cell_12.954_77.574,4.0,1.1786549963416462,1
cell_12.954_77.574,8.0,1.1786549963416462,1
cell_12.954_77.574,21.0,1.3768226786536006,3
cell_12.954_77.574,23.0,1.1786549963416462,1
cell_12.954_77.58,9.0,1.549076292177385,1
cell_12.954_77.58,20.0,1.549076292177385,1
cell_12.954_77.58,21.0,1.4759065198095778,1
cell_12.954_77.58,23.0,1.8021222562636017,1
cell_12.954_77.584,1.0,2.0577548949868105,2
cell_12.954_77.584,2.0,1.3579578746881498,5
cell_12.954_77.584,3.0,2.5302906199001525,8
cell_12.954_77.584,4.0,2.3886980258531505,8
cell_12.954_77.584,5.0,2.1529282989960685,18
cell_12.954_77.584,19.0,2.9832363133926925,4
cell_12.954_77.584,20.0,2.9610989464061475,5
cell_12.954_77.584,22.0,1.8810942950127123,3
cell_12.954_77.584,23.0,2.1821705220221173,2
cell_12.954_77.585,0.0,2.1588742577563673,1
cell_12.954_77.585,1.0,1.5012957538143974,1
cell_12.954_77.585,2.0,1.1753939471923496,5
cell_12.954_77.585,3.0,1.2919642174444297,6
cell_12.954_77.585,4.0,2.044722210578393,9
cell_12.954_77.585,5.0,1.5297250614115647,3
cell_12.954_77.585,6.0,1.705125433009898,2
cell_12.954_77.585,7.0,0.7712649598238974,1
cell_12.954_77.585,19.0,1.8913322767265965,3
cell_12.954_77.585,21.0,1.5602507419614802,5
cell_12.954_77.585,22.0,1.4013537272455376,6
cell_12.954_77.585,23.0,1.574989488998251,1
cell_12.954_77.586,2.0,1.1786549963416462,1
cell_12.954_77.586,3.0,1.1786549963416462,1
cell_12.954_77.586,5.0,1.0370272650198908,3
cell_12.954_77.586,20.0,1.1467470787173126,4
cell_12.954_77.586,22.0,1.1786549963416462,1
cell_12.954_77.589,5.0,1.8021222562636017,2
cell_12.954_77.59,0.0,1.3959975208480109,5
cell_12.954_77.59,1.0,1.4759065198095778,1
cell_12.954_77.59,2.0,1.4759065198095778,2
cell_12.954_77.59,3.0,1.4903886263026238,4
cell_12.954_77.59,4.0,1.3369802504608577,4
cell_12.954_77.59,5.0,1.7047480922384253,5
cell_12.954_77.59,6.0,1.5181521184095184,2
cell_12.954_77.59,22.0,1.425786190582465,5
cell_12.954_77.59,23.0,1.4172504898929548,8
cell_12.954_77.591,0.0,1.4759065198095778,1
cell_12.954_77.591,1.0,0.7537718023763802,1
cell_12.954_77.591,2.0,1.4222490577132099,5
cell_12.954_77.591,3.0,1.6761566986568344,3
cell_12.954_77.591,4.0,1.5647015071696069,4
cell_12.954_77.591,5.0,1.6299312801101427,5
cell_12.954_77.591,6.0,1.647256281528076,3
cell_12.954_77.591,21.0,1.294466336994113,4
cell_12.954_77.591,22.0,1.4759065198095778,6
cell_12.954_77.591,23.0,1.5674181198388266,3
cell_12.954_77.592,0.0,1.5574604539230839,4
cell_12.954_77.592,1.0,1.0724341978503298,4
cell_12.954_77.592,2.0,0.9662133993590132,2
cell_12.954_77.592,3.0,0.9886113934537812,2
cell_12.954_77.592,4.0,1.360378102401727,6
cell_12.954_77.592,5.0,1.710604149157364,3
cell_12.954_77.592,23.0,1.4417015442900358,2
cell_12.954_77.593,0.0,1.2322589566316795,4
cell_12.954_77.593,1.0,1.3768226786536006,3
cell_12.954_77.593,2.0,1.5846450986275855,3
cell_12.954_77.593,3.0,1.4044883185105899,6
cell_12.954_77.593,4.0,1.5764912181014863,7
cell_12.954_77.593,5.0,1.7076480880585263,4
cell_12.954_77.593,6.0,1.4759065198095778,1
cell_12.954_77.593,7.0,1.4759065198095778,1
cell_12.954_77.593,22.0,1.1786549963416462,1
cell_12.954_77.593,23.0,1.1786549963416462,1
cell_12.954_77.594,0.0,1.5942998362896166,3
cell_12.954_77.595,6.0,2.1510351948668447,2
cell_12.954_77.596,6.0,1.8021222562636017,2
cell_12.954_77.612,4.0,0.7174492480411003,2
cell_12.954_77.612,19.0,0.6000294525023999,2
cell_12.954_77.616,23.0,0.9367267285093035,2
cell_12.954_77.622,6.0,0.5596157879354227,1
cell_12.954_77.622,22.0,0.6566937951559014,2
cell_12.954_77.623,6.0,0.8757417531316625,3
cell_12.954_77.623,21.0,0.8265960070173612,9
cell_12.954_77.623,22.0,0.7537718023763802,1
cell_12.954_77.641,0.0,0.7132979380287137,3
cell_12.954_77.641,2.0,0.4390347595269786,2
cell_12.954_77.641,21.0,0.7537718023763802,1
cell_12.954_77.641,22.0,0.4792284356631266,3
cell_12.954_77.653,23.0,1.1786549963416462,1
cell_12.954_77.68,0.0,0.8993090531450396,1
cell_12.954_77.68,23.0,1.1590349652812755,1
cell_12.954_77.7,5.0,0.7388030008149009,1
cell_12.954_77.7,22.0,0.8993090531450396,1
cell_12.954_77.7,23.0,1.257363140295552,3
cell_12.954_77.701,19.0,1.1590349652812755,1
cell_12.954_77.744,2.0,1.2907490571809386,9
cell_12.954_77.744,3.0,1.7715541407446573,2
cell_12.954_77.745,2.0,0.5596157879354227,1
cell_12.954_77.745,20.0,0.9162907318741551,1
cell_12.955_77.519,1.0,0.44628710262841953,1
cell_12.955_77.519,6.0,0.7537718023763802,1
cell_12.955_77.52,1.0,0.9162907318741551,1
cell_12.955_77.52,2.0,0.9162907318741551,1
cell_12.955_77.52,18.0,0.9162907318741551,1
cell_12.955_77.538,11.0,0.9886113934537812,1
cell_12.955_77.544,3.0,0.7537718023763802,1
cell_12.955_77.544,4.0,1.4759065198095778,1
cell_12.955_77.544,6.0,2.0476928433652555,1
cell_12.955_77.544,8.0,0.9886113934537812,1
cell_12.955_77.544,19.0,0.9886113934537812,1
cell_12.955_77.544,20.0,1.3842403371356369,5
cell_12.955_77.545,0.0,1.5647015071696069,4
cell_12.955_77.545,1.0,0.7537718023763802,1
cell_12.955_77.545,2.0,2.105658542157953,2
cell_12.955_77.545,4.0,0.9886113934537812,1
cell_12.955_77.545,5.0,1.7047480922384253,1
cell_12.955_77.545,7.0,1.1786549963416462,1
cell_12.955_77.545,19.0,1.4759065198095778,2
cell_12.955_77.545,20.0,1.4759065198095778,1
cell_12.955_77.545,23.0,1.7047480922384253,1
cell_12.955_77.546,4.0,1.7617996815874166,2
cell_12.955_77.546,19.0,2.0476928433652555,3
cell_12.955_77.546,22.0,1.7047480922384253,5
cell_12.955_77.546,23.0,1.4759065198095778,1
cell_12.955_77.564,21.0,1.4759065198095778,1
cell_12.955_77.566,0.0,1.4759065198095778,2
cell_12.955_77.566,2.0,0.9886113934537812,2
cell_12.955_77.566,3.0,1.4759065198095778,3
cell_12.955_77.566,20.0,1.1786549963416462,1
cell_12.955_77.566,21.0,1.357005910422405,5
cell_12.955_77.566,22.0,1.4759065198095778,2
cell_12.955_77.567,0.0,2.0476928433652555,2
cell_12.955_77.568,1.0,1.4759065198095778,2
cell_12.955_77.57,7.0,1.1786549963416462,1
cell_12.955_77.57,23.0,1.1786549963416462,1
cell_12.955_77.572,3.0,1.4903886263026238,2
cell_12.955_77.572,22.0,1.7047480922384253,4
cell_12.955_77.574,0.0,1.4759065198095778,3
cell_12.955_77.574,4.0,1.1786549963416462,1
cell_12.955_77.574,5.0,1.1786549963416462,1
cell_12.955_77.574,21.0,1.502404593816587,13
cell_12.955_77.574,22.0,1.327280758075612,2
cell_12.955_77.574,23.0,1.4759065198095778,2
cell_12.955_77.575,23.0,2.0476928433652555,5
cell_12.955_77.579,4.0,2.0199264186398316,6
cell_12.955_77.579,6.0,1.4759065198095778,1
cell_12.955_77.579,21.0,1.1251316546831975,2
cell_12.955_77.58,0.0,1.8106326589917494,10
cell_12.955_77.58,1.0,1.825151850966619,6
cell_12.955_77.58,2.0,1.8810942950127123,2
cell_12.955_77.58,3.0,1.9680766091861053,19
cell_12.955_77.58,4.0,1.7295259600353317,14
cell_12.955_77.58,5.0,1.7797973512119287,4
cell_12.955_77.58,6.0,1.8416082756381569,6
cell_12.955_77.58,7.0,2.339605048721675,11
cell_12.955_77.58,9.0,1.8810942950127123,1
cell_12.955_77.58,21.0,2.062098705171667,4
cell_12.955_77.58,23.0,1.7900950042352841,9
cell_12.955_77.581,2.0,2.4949692276679625,1
cell_12.955_77.582,0.0,1.932881658782182,3
cell_12.955_77.582,2.0,2.683759353063965,2
cell_12.955_77.582,5.0,1.7673586301354591,4
cell_12.955_77.582,6.0,1.9255425189388429,4
cell_12.955_77.582,7.0,2.14864931436313,6
cell_12.955_77.582,22.0,2.676972987854359,7
cell_12.955_77.583,2.0,1.9687907139634624,7
cell_12.955_77.583,3.0,2.4949692276679625,1
cell_12.955_77.583,5.0,2.225342057642923,11
cell_12.955_77.583,6.0,1.7821147406928188,2
cell_12.955_77.583,22.0,2.189952257815919,5
cell_12.955_77.584,3.0,2.234415494960909,3
cell_12.955_77.584,4.0,1.8810942950127123,4
cell_12.955_77.584,6.0,1.8810942950127123,1
cell_12.955_77.584,19.0,2.8725494784599674,5
cell_12.955_77.584,21.0,2.234415494960909,2
cell_12.955_77.584,22.0,2.754268595185678,10
cell_12.955_77.584,23.0,2.234415494960909,1
cell_12.955_77.585,0.0,1.8810942950127123,1
cell_12.955_77.585,2.0,2.022422774991991,5
cell_12.955_77.585,3.0,1.549076292177385,2
cell_12.955_77.585,4.0,1.549076292177385,2
cell_12.955_77.585,5.0,1.7054844703449459,4
cell_12.955_77.585,6.0,1.549076292177385,1
cell_12.955_77.585,20.0,1.539745919473824,6
cell_12.955_77.585,21.0,1.652615584364393,5
cell_12.955_77.585,22.0,1.8789906649166876,21
cell_12.955_77.586,0.0,2.5547753548227066,2
cell_12.955_77.586,1.0,2.12665848844546,4
cell_12.955_77.586,2.0,2.1449282393894142,7
cell_12.955_77.586,3.0,2.0417097072903276,8
cell_12.955_77.586,4.0,2.173067912569738,27
cell_12.955_77.586,5.0,2.2975588901646904,24
cell_12.955_77.586,6.0,2.0288468847122862,18
cell_12.955_77.586,7.0,2.3838910076879296,8
cell_12.955_77.586,8.0,2.739678433296021,5
cell_12.955_77.586,19.0,2.3749300914610965,2
cell_12.955_77.586,20.0,2.61451897018815,22
cell_12.955_77.586,21.0,2.613526774674333,51
cell_12.955_77.586,22.0,2.5823088761818833,37
cell_12.955_77.586,23.0,2.4119775039695392,18
cell_12.955_77.587,5.0,1.3060715402940697,7
cell_12.955_77.587,6.0,1.327280758075612,2
cell_12.955_77.587,21.0,1.1786549963416462,2
cell_12.955_77.587,23.0,0.9886113934537812,1
cell_12.955_77.588,0.0,1.4759065198095778,1
cell_12.955_77.588,1.0,0.9886113934537812,1
cell_12.955_77.588,2.0,1.4759065198095778,1
cell_12.955_77.588,3.0,0.9886113934537812,1
cell_12.955_77.588,5.0,1.3768226786536006,3
cell_12.955_77.588,6.0,1.1786549963416462,1
cell_12.955_77.588,22.0,0.9886113934537812,1
cell_12.955_77.589,0.0,1.4759065198095778,2
cell_12.955_77.589,5.0,0.7537718023763802,1
cell_12.955_77.589,6.0,1.1786549963416462,1
cell_12.955_77.59,0.0,1.8021222562636017,1
cell_12.955_77.59,22.0,2.1510351948668447,3
cell_12.955_77.591,2.0,1.1786549963416462,1
cell_12.955_77.592,0.0,1.244849684993876,3
cell_12.955_77.592,2.0,1.4855612574716084,3
cell_12.955_77.592,4.0,1.7047480922384253,1
cell_12.955_77.592,5.0,1.890850371872286,1
cell_12.955_77.592,7.0,1.8021222562636017,2
cell_12.955_77.592,8.0,2.1510351948668447,2
cell_12.955_77.592,21.0,1.7047480922384253,1
cell_12.955_77.592,23.0,1.0519592610830697,3
cell_12.955_77.593,1.0,1.641851538305242,8
cell_12.955_77.593,2.0,1.5568869724579593,14
cell_12.955_77.593,3.0,1.362480657976083,23
cell_12.955_77.593,4.0,1.426842144683931,22
cell_12.955_77.593,5.0,1.214390969868335,3
cell_12.955_77.593,6.0,0.7537718023763802,1
cell_12.955_77.593,21.0,1.1786549963416462,3
cell_12.955_77.593,22.0,1.1786549963416462,1
cell_12.955_77.593,23.0,1.1786549963416462,2
cell_12.955_77.594,0.0,1.4759065198095778,1
cell_12.955_77.594,2.0,1.4759065198095778,1
cell_12.955_77.594,3.0,1.4759065198095778,1
cell_12.955_77.594,5.0,1.4759065198095778,1
cell_12.955_77.641,0.0,0.5596157879354227,1
cell_12.955_77.641,2.0,0.4390347595269786,2
cell_12.955_77.641,21.0,0.5596157879354227,2
cell_12.955_77.641,22.0,0.5596157879354227,2
cell_12.955_77.641,23.0,0.6785074359150002,3
cell_12.955_77.649,3.0,0.9162907318741551,1
cell_12.955_77.649,23.0,0.5596157879354227,1
cell_12.955_77.653,23.0,0.7649601487630666,4
cell_12.955_77.68,2.0,0.7388030008149009,1
cell_12.955_77.68,7.0,0.7388030008149009,1
cell_12.955_77.68,8.0,0.6832857709438521,4
cell_12.955_77.68,21.0,0.8993090531450396,1
cell_12.955_77.681,2.0,1.1590349652812755,1
cell_12.955_77.686,2.0,1.4540194903241057,1
cell_12.955_77.686,21.0,1.6815190531099742,4
cell_12.955_77.69,2.0,0.8993090531450396,1
cell_12.955_77.69,21.0,1.3650218180097389,1
cell_12.955_77.691,6.0,1.4540194903241057,1
cell_12.955_77.694,1.0,0.547515514907734,1
cell_12.955_77.694,2.0,0.8993090531450396,1
cell_12.955_77.698,8.0,0.8993090531450396,1
cell_12.955_77.7,1.0,1.1590349652812755,1
cell_12.955_77.704,21.0,1.3650218180097389,1
cell_12.955_77.715,0.0,0.4329846230131343,2
cell_12.955_77.715,1.0,0.7234122840263868,2
cell_12.955_77.715,23.0,0.8993090531450396,1
cell_12.955_77.717,0.0,1.1099302504983704,10
cell_12.955_77.718,22.0,0.7537718023763802,1
cell_12.955_77.721,5.0,0.7537718023763802,1
cell_12.955_77.744,2.0,1.55814461804655,7
cell_12.955_77.745,2.0,1.33828514193353,2
cell_12.956_77.518,5.0,0.6651179607527755,14
cell_12.956_77.518,6.0,0.7404126483524468,45
cell_12.956_77.518,7.0,1.1279149422085175,37
cell_12.956_77.518,22.0,0.44628710262841953,2
cell_12.956_77.519,5.0,0.4462871026284196,3
cell_12.956_77.519,6.0,0.947802903548601,17
cell_12.956_77.519,7.0,1.272163392658232,11
cell_12.956_77.519,23.0,1.261651915912614,2
cell_12.956_77.52,2.0,0.5596157879354227,1
cell_12.956_77.52,18.0,1.5358387268353624,5
cell_12.956_77.52,19.0,1.7281209602662877,5
cell_12.956_77.546,0.0,1.7148315633811935,9
cell_12.956_77.546,1.0,0.9662133993590132,2
cell_12.956_77.546,2.0,1.7333693131734993,9
cell_12.956_77.546,3.0,1.756182206314837,5
cell_12.956_77.546,4.0,1.7432623176784425,11
cell_12.956_77.546,5.0,1.7088442752044266,11
cell_12.956_77.546,6.0,1.7057327371930626,3
cell_12.956_77.546,7.0,1.558624297112929,4
cell_12.956_77.546,9.0,1.7047480922384253,1
cell_12.956_77.546,19.0,2.0476928433652555,1
cell_12.956_77.546,20.0,1.5821928063715858,8
cell_12.956_77.546,21.0,1.1786549963416462,1
cell_12.956_77.546,22.0,1.968522259469607,12
cell_12.956_77.546,23.0,1.6360287946283163,7
cell_12.956_77.547,3.0,2.244691114575143,1
cell_12.956_77.547,19.0,2.505525936990736,1
cell_12.956_77.547,20.0,1.1148391610929789,2
cell_12.956_77.547,23.0,1.1786549963416462,1
cell_12.956_77.567,0.0,1.7617996815874166,2
cell_12.956_77.568,0.0,1.7047480922384253,1
cell_12.956_77.57,2.0,1.1786549963416462,1
cell_12.956_77.57,7.0,1.4759065198095778,3
cell_12.956_77.57,21.0,1.1786549963416462,1
cell_12.956_77.57,22.0,1.1786549963416462,1
cell_12.956_77.572,21.0,1.4759065198095778,2
cell_12.956_77.572,22.0,1.401593638942595,4
cell_12.956_77.572,23.0,1.4759065198095778,3
cell_12.956_77.574,2.0,1.8021222562636017,2
cell_12.956_77.574,4.0,1.1786549963416462,1
